 ---
book	text	lemmata
819	devān etu pra naḥ haviḥ	deva i pra mad havis
819	tava aham agne ūtibhiḥ	tvad mad agni ūti
819	nediṣThābhiḥ saceya joṣam ā vaso	nediṣṭha sac joṣa ā vasu
819	sadā devasya martyaḥ	sadā deva martya
819	tava kratvā saneyam tava rātibhiḥ	tvad kratu san tvad rāti
819	agne tava praśastibhiḥ	agni tvad praśasti
819	tvām it āhuḥ pramatim vaso mama	tvad id ah pramati vasu mad
819	agne harṣasva dātave	agni hṛṣ dā
819	pra saḥ agne tava ūtibhiḥ	pra tad agni tvad ūti
819	suvīrābhiḥ tirate vājabharmabhiḥ	su vīra tṛ vāja bharman
819	yasya tvam sakhyam āvaraḥ	yad tvad sakhya āvṛ
819	tava drapsaḥ nīlavān vāśaḥ ṛtviyaḥ	tvad drapsa nīlavat vāśa ṛtviya
819	indhānaḥ siṣṇo ā dade	indh siṣṇu ā dā
819	tvam mahīnām uṣasām asi priyaḥ	tvad mahi uṣas as priya
819	kṣapaḥ vastuṣu rājasi	kṣap vastu rāj
819	tam ā aganma sobharayaḥ	tad āgam sobhari
819	sahasramuṣkam svabhiṣTim avase	sahasra muṣka su abhiṣṭi av
819	samrājam trāsadasyavam	samrāj trāsadasyava
819	yasya te agne anye agnayaḥ	yad tvad agni anya agni
819	upakṣitaḥ vayāḥ iva	upakṣit vayā iva
819	vipaḥ na dyumnā ni yuve janānām	vip na dyumna ni yu jana
819	tava kṣatrāṇi vardhayan	tvad kṣatra vardhay
819	yam ādityāsaḥ adruhaḥ	yad āditya adruh
819	pāram nayatha martyam maghonām	pāra nī martya
819	viśveṣām sudānavaḥ	viśva sudānu
819	yūyam rājānaḥ kam cit carṣaṇīsahaḥ	tvad rājan kaścit carṣaṇīsah
819	kṣayantam mānuṣān anu	kṣi mānuṣa anu
819	vayam te vaḥ varuṇa mitra aryaman	mad tad tvad varuṇa mitra aryaman
819	syāma it ṛtasya rathyaḥ	as id ṛta rathī
819	adāt me paurukutsyaḥ	dā mad paurukutsya
819	pañcāśatam trasadasyuḥ vadhūnām	pañcāśat trasadasyu vadhū
819	maṁhiṣThaḥ aryaḥ satpatiḥ	maṃhiṣṭha arya sat pati
819	uta me prayiyoḥ vayiyoḥ	uta mad prayiyu vayiyu
819	suvāstvāḥ adhi tugvani	suvāstu adhi tugvan
819	tisṛṛṇām saptatīnām	tri saptati
819	śyāvaḥ praṇetā bhuvat	śyāva praṇetṛ bhū
819	vasuḥ diyānām patiḥ	vasu diya pati
 ---
820	ā gantā mā riṣaṇyata	ā gam mā riṣaṇy
820	prasthāvānaḥ mā apa sthātā samanyavaḥ	prasthāvan mā apa sthā samanyu
820	sthirā cit namayiṣṇavaḥ	sthira cit namayiṣṇu
820	vīLupavibhiḥ marutaḥ ṛbhukṣaṇaḥ	vīḍu pavi marut ṛbhukṣan
820	ā rudrāsaḥ sudītibhiḥ	ā rudra su dīti
820	iṣā naḥ adya ā gatā puruspṛhaḥ	iṣ mad adya gam puruspṛh
820	yajñam ā sobharīyavaḥ	yajña ā sobharīyu
820	vidmā hi rudriyāṇām	vid hi rudriya
820	śuṣmam ugram marutām śimīvatām	śuṣma ugra marut śimīvat
820	viṣṇoḥ eṣasya mīLhuṣām	viṣṇu eṣa mīḍhvas
820	vi dvīpāni pāpatan tiṣThat ducchunā	vi dvīpa pāpat sthā ducchunā
820	ubhe yujanta rodasī	ubh yuj rodasī
820	pra dhanvāni airata śubhrakhādayaḥ	pra dhanvan īr śubhra khādi
820	yat ejatha svabhānavaḥ	yat ej sva bhānu
820	acyutā cit vaḥ ajman ā	acyuta cit tvad ajman ā
820	nānadati parvatāsaḥ vanaspatiḥ	nānad parvata vanaspati
820	bhūmiḥ yāmeṣu rejate	bhūmi yāma rej
820	amāya vaḥ marutaḥ yātave dyauḥ	ama tvad marut yā div
820	jihīte uttarā bṛhat	hā uttarā bṛhat
820	yatrā naraḥ dediśate tanūṣu ā	yatra nṛ dediś tanū ā
820	tvakṣāṁsi bāhvojasaḥ	tvakṣas bāhu ojas
820	svadhām anu śriyam naraḥ	svadhā anu śrī nṛ
820	mahi tveṣāḥ amavantaḥ vṛṣapsavaḥ	mahi tveṣa amavat vṛṣapsu
820	vahante ahrutapsavaḥ	vah ahrutapsu
820	gobhiḥ vāṇaḥ ajyate sobharīṇām	go vāṇa añj sobhari
820	rathe kośe hiraṇyaye	ratha kośa hiraṇyaya
820	gobandhavaḥ sujātāsaḥ iṣe bhuje	go bandhu sujāta iṣ bhuj
820	mahāntaḥ naḥ sparase nu	mahat mad spṛ nu
820	prati vaḥ vṛṣadañjayaḥ	prati tvad vṛṣ añji
820	vṛṣṇe śardhāya mārutāya bharadhvam	vṛṣan śardha māruta bhṛ
820	havyā vṛṣaprayāvṇe	havya vṛṣan prayāvan
820	vṛṣaṇaśvena marutaḥ vṛṣapsunā	vṛṣaṇaśva marut vṛṣapsu
820	rathena vṛṣanābhinā	ratha vṛṣan nābhi
820	ā śyenāsaḥ na pakṣiṇaḥ vṛthā naraḥ	ā śyena na pakṣin vṛthā nṛ
820	havyā naḥ vītaye gata	havya mad vī gam
820	samānam añji eṣām	samāna añji idam
820	vi bhrājante rukmāsaḥ adhi bāhuṣu	vi bhrāj rukma adhi bāhu
820	davidyutati ṛṣTayaḥ	davidyut ṛṣṭi
820	te ugrāsaḥ vṛṣaṇaḥ ugrabāhavaḥ	tad ugra vṛṣan ugra bāhu
820	nakiḥ tanūṣu yetire	nakir tanū yat
820	sthirā dhanvāni āyudhā ratheṣu vaḥ	sthira dhanvan āyudha ratha tvad
820	anīkeṣu adhi śriyaḥ	anīka adhi śrī
820	yeṣām arṇaḥ na saprathaḥ	yad arṇas na saprathas
820	nāma tveṣam śaśvatām ekam it bhuje	nāman tveṣa śaśvat eka id bhuj
820	vayaḥ na pitryam sahaḥ	vayas na pitrya sahas
820	tān vandasva marutaḥ tān upa stuhi	tad vand marut tad upa stu
820	teṣām hi dhunīnām	tad hi dhuni
820	arāṇām na caramaḥ tat eṣām	ara na carama tad idam
820	dānā mahnā tat eṣām	dāna mahan tad idam
820	subhagaḥ sa vaḥ ūtiṣu	subhaga tad tvad ūti
820	āsa pūrvāsu marutaḥ vyuṣTiṣu	as pūrva marut vyuṣṭi
820	yaḥ vā nūnam uta asati	yad vā nūnam uta as
820	yasya vā yūyam prati vājinaḥ naraḥ	yad vā tvad prati vājin nṛ
820	ā havyā vītaye gatha	ā havya vīti
820	abhi sa dyumnaiḥ uta vājasātibhiḥ	abhi tad dyumna uta vājasāti
820	sumnā vaḥ dhūtayaḥ naśat	sumna tvad dhūti naś
820	yathā rudrasya sūnavaḥ	yathā rudra sūnu
820	divaḥ vaśanti asurasya vedhasaḥ	div vaś asura vedhas
820	yuvānaḥ tathā it asat	yuvan tathā id as
820	ye ca arhanti marutaḥ sudānavaḥ	yad ca arh marut sudānu
820	smat mīLhuṣaḥ caranti ye	smat mīḍhvas car yad
820	ataḥ cit ā naḥ upa vasyasā hṛdā	atas cit ā mad upa vasyas hṛd
820	yuvānaḥ ā vavṛdhvam	yuvan ā
820	yūnaḥ ū su naviṣThayā	yuvan u su naviṣṭha
820	vṛṣṇaḥ pāvakān abhi sobhare girā	vṛṣan pāvaka abhi sobhari gir
820	gāya gāḥ iva carkṛṣat	gā go iva carkṛṣ
820	sāhāḥ ye santi muṣTihā iva havyaḥ	sāha yad as muṣṭi han iva hvā
820	viśvāsu pṛtsu hotṛṣu	viśva pṛt hotṛ
820	vṛṣṇaḥ candrān na suśravastamān girā	vṛṣan candra na su śravastama gir
820	vandasva marutaḥ aha	vand marut aha
820	gāvaḥ cit ghā samanyavaḥ	go cit gha samanyu
820	sajātyena marutaḥ sabandhavaḥ	sajātya marut sa bandhu
820	rihate kakubhaḥ mithaḥ	rih kakubh mithas
820	martaḥ cit vaḥ nṛtavaḥ rukmavakṣasaḥ	marta cit tvad nṛtu rukma vakṣas
820	upa bhrātṛtvam ā ayati	upa bhrātṛ tva e
820	adhi naḥ gāta marutaḥ sadā hi vaḥ	adhi mad gā marut sadā hi tvad
820	āpitvam asti nidhruvi	āpi tva as nidhruvi
820	marutaḥ mārutasya naḥ	marut māruta mad
820	ā bheṣajasya vahatā sudānavaḥ	ā bheṣaja vah sudānu
820	yūyam sakhāyaḥ saptayaḥ	tvad sakhi sapti
820	yābhiḥ sindhum avatha yābhiḥ tūrvatha	yad sindhu av yad tūrv
820	yābhiḥ daśasyathā krivim	yad daśasy krivi
820	mayaḥ naḥ bhūta ūtibhiḥ mayobhuvaḥ	mayas mad bhū ūti mayobhu
820	śivābhiḥ asacadviṣaḥ	śiva a saca dviṣ
820	yat sindhau yat asiknyām	yad sindhu yad asiknī
820	yat samudreṣu marutaḥ subarhiṣaḥ	yad samudra marut su barhis
820	yat parvateṣu bheṣajam	yad parvata bheṣaja
820	viśvam paśyantaḥ bibhṛthā tanūṣu ā	viśva paś bhṛ tanū ā
820	tenā naḥ adhi vocata	tad mad adhi vac
820	kṣamā rapaḥ marutaḥ āturasya naḥ	kṣamā rapas marut ātura mad
820	iṣkartā vihrutam punar	iṣkṛ vihruta punar
 ---
821	vayam u tvām apūrvya	mad u tvad apūrvya
821	sthūram na kat cit bharantaḥ avasyavaḥ	sthūra na kaścit bhṛ avasyu
821	vāje citram havāmahe	vāja citra hvā
821	upa tvā karman ūtaye sa naḥ yuvā	upa tvad karman ūti tad mad yuvan
821	ugraḥ cakrāma yaḥ dhṛṣat	ugra kram yad dhṛṣ
821	tvām it hi avitāram vavṛmahe	tvad id hi avitṛ vṛ
821	sakhāyaḥ indra sānasim	sakhi indra sānasi
821	ā yāhi ime indavaḥ	ā yā idam indu
821	aśvapate gopate urvarāpate	aśva pati go pati urvarā pati
821	somam somapate piba	soma soma pati pā
821	vayam hi tvā bandhumantam abandhavaḥ	mad hi tvad bandhumat abandhu
821	viprāsaḥ indra yemima	vipra indra yam
821	yā te dhāmāni vṛṣabha tebhiḥ ā gahi	yad tvad dhāman vṛṣabha tad ā gam
821	viśvebhiḥ somapītaye	viśva soma pīti
821	sīdantaḥ te vayaḥ yathā	sad tvad vi yathā
821	gośrīte madhau madire vivakṣaṇe	go śrī madhu madira vivakṣaṇa
821	abhi tvām indra nonumaḥ	abhi tvad indra nonāv
821	acchā ca tvā enā namasā vadāmasi	acchā ca tvad idam namas vad
821	kim muhuḥ cit vi dīdhayaḥ	kim muhur cit vi dhī
821	santi kāmāsaḥ harivaḥ dadiḥ tvam	as kāma harivat dadi tvad
821	smaḥ vayam santi naḥ dhiyaḥ	as mad as mad dhī
821	nūtnāḥ it indra te vayam	nūtna id indra tvad mad
821	ūtī abhūma nahi nū te adrivaḥ	ūti bhū nahi nu tvad adrivat
821	vidmā purā parīṇasaḥ	vid purā parīṇas
821	vidmā sakhitvam uta śūra bhojyam	vid sakhi tva uta śūra bhojya
821	ā te tā vajrin īmahe	ā tvad tad vajrin ī
821	uta u samasmin ā śiśīhi naḥ vaso	uta u sama ā śā mad vasu
821	vāje suśipra gomati	vāja su śiprā gomat
821	yaḥ naḥ idamidam purā	yad mad idam idam purā
821	pra vasyaḥ ānināya tam u vaḥ stuṣe	pra vasyas ānī tad u tvad stu
821	sakhāyaḥ indram ūtaye	sakhi indra ūti
821	haryaśvam satpatim carṣaṇīsaham	haryaśva satpati carṣaṇīsah
821	sa hi smā yaḥ amandata	tad hi sma yad mand
821	ā tu naḥ sa vayati gavyam aśvyam	ā tu mad tad vī gavya aśvya
821	stotṛbhyaḥ maghavā śatam	stotṛ maghavan śata
821	tvayā ha svit yujā vayam	tvad ha svid yuj mad
821	prati śvasantam vṛṣabha bruvīmahi	prati śvas vṛṣabha brū
821	saṁsthe janasya gomataḥ	saṃstha jana gomat
821	jayema kāre puruhūta kāriṇaḥ	ji kāra puruhūta kārin
821	abhi tiṣThema dūḍhyaḥ	abhi sthā dūḍhī
821	nṛbhiḥ vṛtram hanyāma śūśuyāma ca	nṛ vṛtra han śvi ca
821	aveḥ indra pra naḥ dhiyaḥ	av indra pra mad dhī
821	abhrātṛvyaḥ anā tvam	a bhrātṛvya anā tvad
821	anāpiḥ indra januṣā sanāt asi	an āpi indra janus sanāt as
821	yudhā it āpitvam icchase	yudh id āpi tva iṣ
821	nakiḥ revantam sakhyāya vindase	nakir revat sakhya vid
821	pīyanti te surāśvaḥ	pī tvad surāśū
821	yadā kṛṇoṣi nadanum sam ūhasi	yadā kṛ nadanu sam ūh
821	āt it pitā iva hūyase	āt id pitṛ iva hvā
821	mā te amājuraḥ yathā	mā tvad amājur yathā
821	mūrāsaḥ indra sakhye tvāvataḥ	mūra indra sakhi tvāvat
821	ni sadāma sacā sute	ni sad sacā suta
821	mā te godatra niḥ arāma rādhasaḥ	mā tvad go dattra niḥ ṛch rādhas
821	indra mā te gṛhāmahi	indra mad tvad grah
821	dṛLhā cit aryaḥ pra mṛśa abhi ā bhara	dṛḍha cit ari pra mṛś abhi ā bhṛ
821	na te dāmānaḥ ādabhe	na tvad dāman ādabh
821	indraḥ vā gha it iyat magham	indra vā gha id iyat magha
821	sarasvatī vā subhagā dadiḥ vasu	sarasvatī vā subhaga dadi vasu
821	tvam vā citra dāśuṣe	tvad vā citra dāś
821	citraḥ it rājā rājakāḥ it anyake	citra id rājan rājaka id anyaka
821	yake sarasvatīm anu	yaka sarasvatī anu
821	parjanyaḥ iva tatanat hi vṛṣTyā	parjanya iva tan hi vṛṣṭi
821	sahasram ayutā dadat	sahasra ayuta dā
 ---
822	ā u tyam ahve ā ratham	ā u tya hvā ā ratha
822	adyā daṁsiṣTham ūtaye	adya daṃsiṣṭha ūti
822	yam aśvinā suhavā rudravartanī	yad aśvin su hava rudravartani
822	ā sūryāyai tasthathuḥ	ā sūryā sthā
822	pūrvāyuṣam suhavam puruspṛham	pūrva āyuṣa su hava puruspṛh
822	bhujyum vājeṣu pūrvyam	bhujyu vāja pūrvya
822	sacanāvantam sumatibhiḥ sobhare	sacanāvat sumati sobhari
822	vidveṣasam anehasam	vidveṣas anehas
822	iha tyā purubhūtamā	iha tya puru bhūtama
822	devā namobhiḥ aśvinā	deva namas aśvin
822	arvācīnā su avase karāmahe	arvācīna su av kṛ
822	gantārā dāśuṣaḥ gṛham	gantṛ dāś gṛha
822	yuvoḥ rathasya pari cakram īyate	tvad ratha pari cakra i
822	īrmā anyat vām iṣaṇyati	īrmā anya tvad iṣaṇy
822	asmān acchā sumatiḥ vām śubhaḥ patī	mad acchā sumati tvad śubh pati
822	ā dhenuḥ iva dhāvatu	ā dhenu iva dhāv
822	rathaḥ yaḥ vām trivandhuraḥ	ratha yad tvad tri vandhura
822	hiraṇyābhīśuḥ aśvinā	hiraṇya abhīśu aśvin
822	pari dyāvāpṛthivī bhūṣati śrutaḥ	pari dyāvāpṛthivī bhūṣ śru
822	tena nāsatyā ā gatam	tad nāsatya gam
822	daśasyantā manave pūrvyam divi	daśasy manu pūrvya div
822	yavam vṛkeṇa karṣathaḥ	yava vṛka kṛṣ
822	tā vām adya sumatibhiḥ śubhaḥ patī	tad tvad adya sumati śubh pati
822	aśvinā pra stuvīmahi	aśvin pra stu
822	upa naḥ vājinīvasū	upa mad vājinīvasu
822	yātam ṛtasya pathibhiḥ	yā ṛta pathin
822	yebhiḥ tṛkṣim vṛṣaṇā trāsadasyavam	yad tṛkṣi vṛṣan trāsadasyava
822	mahe kṣatrāya jinvathaḥ	mah kṣatra jinv
822	ayam vām adribhiḥ sutaḥ	idam tvad adri su
822	somaḥ narā vṛṣaṇvasū	soma nṛ vṛṣaṇvasu
822	ā yātam somapītaye	ā yā soma pīti
822	pibatam dāśuṣaḥ gṛhe	pā dāś gṛha
822	ā hi ruhatam aśvinā	ā hi ruh aśvin
822	rathe kośe hiraṇyaye vṛṣaṇvasū	ratha kośa hiraṇyaya vṛṣaṇvasu
822	yuñjāthām pīvarīḥ iṣaḥ	yuj pīvara iṣ
822	yābhiḥ paktham avathaḥ yābhiḥ adhrigum	yad paktha av yad adhrigu
822	yābhiḥ babhrum vijoṣasam	yad babhru vijoṣas
822	tābhiḥ naḥ makṣū tūyam aśvinā ā gatam	tad mad makṣū tūya aśvin gam
822	bhiṣajyatam yat āturam	bhiṣajy yad ātura
822	yat adhrigāvaḥ adhrigū	yat adhrigu adhrigu
822	idā cit ahnaḥ aśvinā havāmahe	idā cit ahar aśvin hvā
822	vayam gīrbhiḥ vipanyavaḥ	mad gir vipanyu
822	tābhiḥ ā yātam vṛṣaṇā upa me havam	tad ā yā vṛṣan upa mad hava
822	viśvapsum viśvavāryam	viśvapsu viśva vṛ
822	iṣā maṁhiṣThā purubhūtamā narā	iṣ maṃhiṣṭha puru bhūtama nṛ
822	yābhiḥ krivim vāvṛdhuḥ tābhiḥ ā gatam	yad krivi vṛdh tad ā gam
822	tau idā cit ahānām	tad idā cit aha
822	tau aśvinā vandamānaḥ upa bruve	tad aśvin vand upa brū
822	tau u namobhiḥ īmahe	tad u namas ī
822	tau it doṣā tau uṣasi śubhaḥ patī	tad id doṣā tad uṣas śubh pati
822	tā yāman rudravartanī	tad yāman rudravartani
822	mā naḥ martāya ripave vājinīvasū	mā mad marta ripu vājinīvasu
822	paraḥ rudrau ati khyatam	paras rudra ati khyā
822	ā sugmyāya sugmyam	ā sugmya sugmya
822	prātar rathena aśvinā vā sakṣaṇī	prātar ratha aśvin vā sakṣaṇi
822	huve pitā iva sobharī	hvā pitṛ iva sobhari
822	manojavasā vṛṣaṇā madacyutā	manas javas vṛṣan mada cyut
822	makṣuṁgamābhiḥ ūtibhiḥ	makṣuṃgama ūti
822	ārāttāt cit bhūtam asme avase	ārāttāt cit bhū mad av
822	pūrvībhiḥ purubhojasā	puru puru bhojas
822	ā naḥ aśvāvat aśvinā	ā mad aśvāvat aśvin
822	vartiḥ yāsiṣTam madhupātamā narā	vartis yā madhu pātama nṛ
822	gomat dasrā hiraṇyavat	gomat dasra hiraṇyavat
822	suprāvargam suvīryam suṣThu vāryam	su prāvarga su vīrya suṣṭhu vṛ
822	anādhṛṣTam rakṣasvinā	an ādhṛṣ rakṣasvin
822	asmin ā vām āyāne vājinīvasū	idam ā tvad āyāna vājinīvasu
822	viśvā vāmāni dhīmahi	viśva vāma dhā
 ---
823	īLiṣvā hi pratīvyam	īḍ hi pratīvī
823	yajasva jātavedasam	yaj jātavedas
823	cariṣṇudhūmam agṛbhītaśociṣam	cariṣṇu dhūma a grah śocis
823	dāmānam viśvacarṣaṇe	dāman viśvacarṣaṇi
823	agnim viśvamanaḥ girā	agni viśvamanas gir
823	uta stuṣe viṣpardhasaḥ rathānām	uta stu viṣpardhas ratha
823	yeṣām ābādhaḥ ṛgmiyaḥ	yad ābādha ṛgmiya
823	iṣaḥ pṛkṣaḥ ca nigrabhe	iṣ pṛkṣ ca nigrah
823	upavidā vahniḥ vindate vasu	upavid vahni vid vasu
823	ut asya śociḥ asthāt	ud idam śocis sthā
823	dīdiyuṣaḥ vi ajaram	dīdī vi ajara
823	tapurjambhasya sudyutaḥ gaṇaśriyaḥ	tapus jambha su dyut gaṇa śrī
823	ut u tiṣTha svadhvara	ud u sthā su adhvara
823	stavānaḥ devyā kṛpā	stu deva kṛp
823	abhikhyā bhāsā bṛhatā śuśukvaniḥ	abhikhyā bhās bṛhat śuśukvani
823	agne yāhi suśastibhiḥ	agni yā su śasti
823	havyā juhvānaḥ ānuṣak	havya hu ānuṣak
823	yathā dūtaḥ babhūtha havyavāhanaḥ	yathā dūta bhū havyavāhana
823	agnim vaḥ pūrvyam huve	agni tvad pūrvya hvā
823	hotāram carṣaṇīnām	hotṛ carṣaṇi
823	tam ayā vācā gṛṇe tam u vaḥ stuṣe	tad idam vāc gṛ tad u tvad stu
823	yajñebhiḥ adbhutakratum	yajña adbhuta kratu
823	yam kṛpā sūdayante it	yad kṛp sūday id
823	mitram na jane sudhitam ṛtāvani	mitra na jana sudhita ṛtāvan
823	ṛtāvānam ṛtāyavaḥ	ṛtāvan ṛtāyu
823	yajñasya sādhanam girā	yajña sādhana gir
823	upa u enam jujuṣuḥ namasaḥ pade	upa u enad juṣ namas pada
823	acchā naḥ aṅgirastamam	acchā mad aṅgirastama
823	yajñāsaḥ yantu saṁyataḥ	yajña i saṃyat
823	hotā yaḥ asti vikṣu ā yaśastamaḥ	hotṛ yad as viś ā yaśastama
823	agne tava tye ajara	agni tvad tya ajara
823	indhānāsaḥ bṛhat bhāḥ	indh bṛhat bhās
823	aśvāḥ iva vṛṣaṇaḥ taviṣīyavaḥ	aśva iva vṛṣan taviṣīyu
823	sa tvam naḥ ūrjām pate	tad tvad mad ūrj pati
823	rayim rāsva suvīryam	rayi rā su vīrya
823	pra ava naḥ toke tanaye samatsu ā	prāv mad toka tanaya samad ā
823	yat vai u viśpatiḥ śitaḥ	yat vai u viśpati śā
823	suprītaḥ manuṣaḥ viśi	su prī manus viś
823	viśvā it agniḥ prati rakṣāṁsi sedhati	viśva id agni prati rakṣas sidh
823	śruṣTī agne navasya me	śruṣṭi agni nava mad
823	stomasya vīra viśpate	stoma vīra viśpati
823	ni māyinaḥ tapuṣā rakṣasaḥ daha	ni māyin tapus rakṣas dah
823	na tasya māyayā cana	na tad māyā cana
823	ripuḥ īśīta martyaḥ	ripu īś martya
823	yaḥ agnaye dadāśa havyadātibhiḥ	yad agni dāś havya dāti
823	vyaśvaḥ tvā vasuvidam	vyaśva tvad vasu vid
823	ukṣaṇyuḥ aprīṇāt ṛṣiḥ	ukṣaṇyu prī ṛṣi
823	mahaḥ rāye tam u tvā sam idhīmahi	mah rai tad u tvad sam indh
823	uśanā kāvyaḥ tvā	uśanas kāvya tvad
823	ni hotāram asādayat	ni hotṛ sāday
823	āyajim tvā manave jātavedasam	āyaji tvad manu jātavedas
823	viśve hi tvā sajoṣasaḥ	viśva hi tvad sajoṣas
823	devāsaḥ dūtam akrata	deva dūta kṛ
823	śruṣTī deva prathamaḥ yajñiyaḥ bhuvaḥ	śruṣṭi deva prathama yajñiya bhū
823	imam ghā vīraḥ amṛtam	idam gha vīra amṛta
823	dūtam kṛṇvīta martyaḥ	dūta kṛ martya
823	pāvakam kṛṣṇavartanim vihāyasam	pāvaka kṛṣṇa vartani vihāyas
823	tam huvema yatasrucaḥ	tad hvā yam sruc
823	subhāsam śukraśociṣam	su bhās śukra śocis
823	viśām agnim ajaram pratnam īḍyam	viś agni ajara pratna īḍ
823	yaḥ asmai havyadātibhiḥ	yad idam havya dāti
823	āhutim martaḥ avidhat	āhuti marta vidh
823	bhūri poṣam sa dhatte vīravat yaśaḥ	bhūri poṣa tad dhā vīravat yaśas
823	prathamam jātavedasam	prathamam jātavedas
823	agnim yajñeṣu pūrvyam	agni yajña pūrvya
823	prati sruk eti namasā haviṣmatī	prati sruc i namas haviṣmat
823	ābhiḥ vidhema agnaye	idam vidh agni
823	jyeṣThābhiḥ vyaśvavat	jyeṣṭha vyaśva vat
823	maṁhiṣThābhiḥ matibhiḥ śukraśociṣe	maṃhiṣṭha mati śukra śocis
823	nūnam arca vihāyase	nūnam arc vihāyas
823	stomebhiḥ sthūrayūpavat	stoma sthūra yūpa vat
823	ṛṣe vaiyaśva damyāya agnaye	ṛṣi vaiyaśva damya agni
823	atithim mānuṣāṇām	atithi mānuṣa
823	sūnum vanaspatīnām	sūnu vanaspati
823	viprāḥ agnim avase pratnam īLate	vipra agni av pratna īḍ
823	mahaḥ viśvān abhi sataḥ	mah viśva abhi as
823	abhi havyāni mānuṣā	abhi havya mānuṣa
823	agne ni satsi namasā adhi barhiṣi	agni ni sad namas adhi barhis
823	vaṁsvā naḥ vāryā puru	van mad vārya puru
823	vaṁsva rāyaḥ puruspṛhaḥ	van rai puruspṛh
823	suvīryasya prajāvataḥ yaśasvataḥ	su vīrya prajāvat yaśasvat
823	tvam varo suṣāmṇe	tvad suṣāman
823	agne janāya codaya	agni jana coday
823	sadā vaso rātim yaviṣTha śaśvate	sadā vasu rāti yaviṣṭha śaśvat
823	tvam hi supratūḥ asi	tvad hi supratur as
823	tvam naḥ gomatīḥ iṣaḥ	tvad mad gomat iṣ
823	mahaḥ rāyaḥ sātim agne apā vṛdhi	mah rai sāti agni apa vṛ
